"(No Title)"
	"2026-05-"	"8 15:48:46"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"  rev2_Acc"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".MODEL_1.Last_Run.rev2_Acc.TIME"	".MODEL_1.Last_Run.rev2_Acc.Q"
8.270000e+00	-1.119333e+01
8.280000e+00	-9.539397e+00
8.290000e+00	-7.881215e+00
8.300000e+00	-6.233380e+00
8.310000e+00	-4.609079e+00
8.320000e+00	-3.020733e+00
8.330000e+00	-1.480758e+00
8.340000e+00	-2.296557e-03
8.350000e+00	1.400229e+00
8.360000e+00	2.710859e+00
8.370000e+00	3.912227e+00
8.380000e+00	4.986120e+00
8.390000e+00	5.914419e+00
8.400000e+00	6.680333e+00
8.410000e+00	7.269726e+00
8.420000e+00	7.672355e+00
8.430000e+00	7.882766e+00
8.440000e+00	7.900704e+00
8.450000e+00	7.730940e+00
8.460000e+00	7.382521e+00
8.470000e+00	6.867562e+00
8.480000e+00	6.199740e+00
8.490000e+00	5.392675e+00
8.500000e+00	4.458345e+00
8.510000e+00	3.405639e+00
8.520000e+00	2.239075e+00
8.530000e+00	9.576332e-01
8.540000e+00	-4.463748e-01
8.550000e+00	-1.988549e+00
8.560000e+00	-3.693911e+00
8.570000e+00	-5.598837e+00
8.580000e+00	-7.753516e+00
8.590000e+00	-1.022479e+01
8.600000e+00	-1.309857e+01
8.610000e+00	-1.647903e+01
8.620000e+00	-2.047655e+01
8.630000e+00	-2.516213e+01
8.640000e+00	-3.043012e+01
8.650000e+00	-3.563274e+01
8.660000e+00	-3.881128e+01
8.670000e+00	-3.513155e+01
8.680000e+00	-1.833012e+01
8.690000e+00	1.093485e+01
8.700000e+00	3.818761e+01
8.710000e+00	5.142292e+01
8.720000e+00	5.281948e+01
8.730000e+00	4.888103e+01
8.740000e+00	4.366834e+01
8.750000e+00	3.882699e+01
8.760000e+00	3.481365e+01
8.770000e+00	3.164109e+01
8.780000e+00	2.925281e+01
8.790000e+00	2.738174e+01
8.800000e+00	2.598810e+01
8.810000e+00	2.498302e+01
8.820000e+00	2.429084e+01
8.830000e+00	2.385266e+01
8.840000e+00	2.362173e+01
8.850000e+00	2.355988e+01
8.860000e+00	2.363491e+01
8.870000e+00	2.381840e+01
8.880000e+00	2.408421e+01
8.890000e+00	2.440715e+01
8.900000e+00	2.476219e+01
8.910000e+00	2.512376e+01
8.920000e+00	2.546554e+01
8.930000e+00	2.576046e+01
8.940000e+00	2.598108e+01
8.950000e+00	2.610043e+01
8.960000e+00	2.609311e+01
8.970000e+00	2.593679e+01
8.980000e+00	2.561392e+01
8.990000e+00	2.511347e+01
9.000000e+00	2.443244e+01
9.010000e+00	2.357693e+01
9.020000e+00	2.256234e+01
9.030000e+00	2.141275e+01
9.040000e+00	2.015924e+01
9.050000e+00	1.883736e+01
9.060000e+00	1.748421e+01
9.070000e+00	1.613530e+01
9.080000e+00	1.482186e+01
9.090000e+00	1.356884e+01
9.100000e+00	1.239372e+01
9.110000e+00	1.130632e+01
9.120000e+00	1.030919e+01
9.130000e+00	9.398649e+00
9.140000e+00	8.565938e+00
9.150000e+00	7.798496e+00
9.160000e+00	7.081040e+00
9.170000e+00	6.396434e+00
9.180000e+00	5.726295e+00
9.190000e+00	5.051357e+00
9.200000e+00	4.351639e+00
9.210000e+00	3.606498e+00
9.220000e+00	2.794639e+00
9.230000e+00	1.894214e+00
9.240000e+00	8.830830e-01
9.250000e+00	-2.606208e-01
9.260000e+00	-1.557533e+00
9.270000e+00	-3.025639e+00
9.280000e+00	-4.678383e+00
9.290000e+00	-6.522409e+00
9.300000e+00	-8.555144e+00
9.310000e+00	-1.076262e+01
9.320000e+00	-1.311798e+01
9.330000e+00	-1.558121e+01
9.340000e+00	-1.810049e+01
9.350000e+00	-2.061522e+01
9.360000e+00	-2.306074e+01
9.370000e+00	-2.537386e+01
9.380000e+00	-2.749867e+01
9.390000e+00	-2.939156e+01
9.400000e+00	-3.102479e+01
9.410000e+00	-3.238834e+01
9.420000e+00	-3.348991e+01
9.430000e+00	-3.435353e+01
9.440000e+00	-3.501730e+01
9.450000e+00	-3.553094e+01
9.460000e+00	-3.595360e+01
9.470000e+00	-3.635265e+01
9.480000e+00	-3.680350e+01
9.490000e+00	-3.739122e+01
9.500000e+00	-3.821389e+01
9.510000e+00	-3.938845e+01
9.520000e+00	-4.105915e+01
9.530000e+00	-4.340849e+01
9.540000e+00	-4.666765e+01
9.550000e+00	-5.111377e+01
9.560000e+00	-5.700841e+01
9.570000e+00	-6.432706e+01
9.580000e+00	-7.209288e+01
9.590000e+00	-7.479009e+01
9.600000e+00	-5.986328e+01
9.610000e+00	-1.572627e+01
9.620000e+00	3.622500e+01
9.630000e+00	6.266082e+01
9.640000e+00	6.526078e+01
9.650000e+00	5.863870e+01
9.660000e+00	5.064355e+01
9.670000e+00	4.371656e+01
9.680000e+00	3.821986e+01
9.690000e+00	3.399749e+01
9.700000e+00	3.078895e+01
9.710000e+00	2.836444e+01
9.720000e+00	2.654561e+01
9.730000e+00	2.522339e+01
9.740000e+00	2.424225e+01
9.750000e+00	2.355875e+01
9.760000e+00	2.311494e+01
9.770000e+00	2.285918e+01
9.780000e+00	2.274400e+01
9.790000e+00	2.272062e+01
9.800000e+00	2.273343e+01
9.810000e+00	2.271414e+01
9.820000e+00	2.257553e+01
9.830000e+00	2.220549e+01
9.840000e+00	2.146324e+01
9.850000e+00	2.018137e+01
9.860000e+00	1.817919e+01
9.870000e+00	1.529388e+01
9.880000e+00	1.143168e+01
9.890000e+00	6.630031e+00
9.900000e+00	1.104224e+00
9.910000e+00	-4.757870e+00
9.920000e+00	-1.047257e+01
9.930000e+00	-1.558487e+01
9.940000e+00	-1.978073e+01
9.950000e+00	-2.293563e+01
9.960000e+00	-2.509288e+01
9.970000e+00	-2.640314e+01
9.980000e+00	-2.706182e+01
9.990000e+00	-2.726466e+01
1.000000e+01	-2.718431e+01


