"(No Title)"
	"2026-05-"	"8 15:48:46"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"  rev1_Acc"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".MODEL_1.Last_Run.rev1_Acc.TIME"	".MODEL_1.Last_Run.rev1_Acc.Q"
8.260000e+00	2.788527e+01
8.270000e+00	2.868841e+01
8.280000e+00	2.944402e+01
8.290000e+00	3.014852e+01
8.300000e+00	3.079985e+01
8.310000e+00	3.139663e+01
8.320000e+00	3.193733e+01
8.330000e+00	3.241961e+01
8.340000e+00	3.283976e+01
8.350000e+00	3.319259e+01
8.360000e+00	3.347161e+01
8.370000e+00	3.366974e+01
8.380000e+00	3.378038e+01
8.390000e+00	3.379876e+01
8.400000e+00	3.372344e+01
8.410000e+00	3.355772e+01
8.420000e+00	3.331077e+01
8.430000e+00	3.299828e+01
8.440000e+00	3.264253e+01
8.450000e+00	3.227192e+01
8.460000e+00	3.192007e+01
8.470000e+00	3.162472e+01
8.480000e+00	3.142671e+01
8.490000e+00	3.136919e+01
8.500000e+00	3.149745e+01
8.510000e+00	3.185931e+01
8.520000e+00	3.250633e+01
8.530000e+00	3.349594e+01
8.540000e+00	3.489444e+01
8.550000e+00	3.678127e+01
8.560000e+00	3.925456e+01
8.570000e+00	4.243839e+01
8.580000e+00	4.649183e+01
8.590000e+00	5.161939e+01
8.600000e+00	5.808061e+01
8.610000e+00	6.619099e+01
8.620000e+00	7.629112e+01
8.630000e+00	8.861968e+01
8.640000e+00	1.029204e+02
8.650000e+00	1.173815e+02
8.660000e+00	1.265259e+02
8.670000e+00	1.160959e+02
8.680000e+00	6.782135e+01
8.690000e+00	-1.645886e+01
8.700000e+00	-9.447891e+01
8.710000e+00	-1.312825e+02
8.720000e+00	-1.334475e+02
8.730000e+00	-1.201171e+02
8.740000e+00	-1.031805e+02
8.750000e+00	-8.739960e+01
8.760000e+00	-7.405074e+01
8.770000e+00	-6.312648e+01
8.780000e+00	-5.447167e+01
8.790000e+00	-4.720933e+01
8.800000e+00	-4.125289e+01
8.810000e+00	-3.634487e+01
8.820000e+00	-3.226611e+01
8.830000e+00	-2.885079e+01
8.840000e+00	-2.597305e+01
8.850000e+00	-2.353708e+01
8.860000e+00	-2.146973e+01
8.870000e+00	-1.971497e+01
8.880000e+00	-1.822973e+01
8.890000e+00	-1.698080e+01
8.900000e+00	-1.594245e+01
8.910000e+00	-1.509455e+01
8.920000e+00	-1.442096e+01
8.930000e+00	-1.390830e+01
8.940000e+00	-1.354463e+01
8.950000e+00	-1.331842e+01
8.960000e+00	-1.321740e+01
8.970000e+00	-1.322765e+01
8.980000e+00	-1.333271e+01
8.990000e+00	-1.351294e+01
9.000000e+00	-1.374526e+01
9.010000e+00	-1.400319e+01
9.020000e+00	-1.425752e+01
9.030000e+00	-1.447735e+01
9.040000e+00	-1.463162e+01
9.050000e+00	-1.469087e+01
9.060000e+00	-1.462898e+01
9.070000e+00	-1.442470e+01
9.080000e+00	-1.406269e+01
9.090000e+00	-1.353392e+01
9.100000e+00	-1.283558e+01
9.110000e+00	-1.197032e+01
9.120000e+00	-1.094527e+01
9.130000e+00	-9.770810e+00
9.140000e+00	-8.459419e+00
9.150000e+00	-7.024672e+00
9.160000e+00	-5.480481e+00
9.170000e+00	-3.840629e+00
9.180000e+00	-2.118573e+00
9.190000e+00	-3.275066e-01
9.200000e+00	1.519389e+00
9.210000e+00	3.408542e+00
9.220000e+00	5.325509e+00
9.230000e+00	7.254492e+00
9.240000e+00	9.177912e+00
9.250000e+00	1.107616e+01
9.260000e+00	1.292758e+01
9.270000e+00	1.470887e+01
9.280000e+00	1.639588e+01
9.290000e+00	1.796488e+01
9.300000e+00	1.939433e+01
9.310000e+00	2.066693e+01
9.320000e+00	2.177181e+01
9.330000e+00	2.270640e+01
9.340000e+00	2.347787e+01
9.350000e+00	2.410370e+01
9.360000e+00	2.461132e+01
9.370000e+00	2.503686e+01
9.380000e+00	2.542337e+01
9.390000e+00	2.581869e+01
9.400000e+00	2.627364e+01
9.410000e+00	2.684070e+01
9.420000e+00	2.757353e+01
9.430000e+00	2.852754e+01
9.440000e+00	2.976156e+01
9.450000e+00	3.134060e+01
9.460000e+00	3.334003e+01
9.470000e+00	3.585125e+01
9.480000e+00	3.898952e+01
9.490000e+00	4.290463e+01
9.500000e+00	4.779580e+01
9.510000e+00	5.393231e+01
9.520000e+00	6.168180e+01
9.530000e+00	7.154666e+01
9.540000e+00	8.420157e+01
9.550000e+00	1.004981e+02
9.560000e+00	1.213084e+02
9.570000e+00	1.467734e+02
9.580000e+00	1.747388e+02
9.590000e+00	1.891933e+02
9.600000e+00	1.540613e+02
9.610000e+00	3.499161e+01
9.620000e+00	-1.069759e+02
9.630000e+00	-1.757803e+02
9.640000e+00	-1.771052e+02
9.650000e+00	-1.532816e+02
9.660000e+00	-1.266473e+02
9.670000e+00	-1.038690e+02
9.680000e+00	-8.558071e+01
9.690000e+00	-7.117944e+01
9.700000e+00	-5.978145e+01
9.710000e+00	-5.063819e+01
9.720000e+00	-4.317892e+01
9.730000e+00	-3.709027e+01
9.740000e+00	-3.182419e+01
9.750000e+00	-2.727666e+01
9.760000e+00	-2.328548e+01
9.770000e+00	-1.971743e+01
9.780000e+00	-1.647223e+01
9.790000e+00	-1.347554e+01
9.800000e+00	-1.067530e+01
9.810000e+00	-8.040592e+00
9.820000e+00	-5.562755e+00
9.830000e+00	-3.257855e+00
9.840000e+00	-1.169410e+00
9.850000e+00	6.311962e-01
9.860000e+00	2.050667e+00
9.870000e+00	2.991150e+00
9.880000e+00	3.382079e+00
9.890000e+00	3.221995e+00
9.900000e+00	2.613598e+00
9.910000e+00	1.767283e+00
9.920000e+00	9.585206e-01
9.930000e+00	4.531828e-01
9.940000e+00	4.390062e-01
9.950000e+00	9.960358e-01
9.960000e+00	2.110216e+00
9.970000e+00	3.710743e+00
9.980000e+00	5.708773e+00
9.990000e+00	8.025147e+00
1.000000e+01	1.060518e+01


