"(No Title)"
	"2026-04-"	"7 13:13:25"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"Hinge1_ang_acc"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".Rigid_Pend.Last_Run.Hinge1_ang_acc.TIME"	".Rigid_Pend.Last_Run.Hinge1_ang_acc.Q"
8.260000e+00	1.174751e+01
8.270000e+00	1.185352e+01
8.280000e+00	1.204271e+01
8.290000e+00	1.231855e+01
8.300000e+00	1.268518e+01
8.310000e+00	1.314754e+01
8.320000e+00	1.371167e+01
8.330000e+00	1.438488e+01
8.340000e+00	1.517612e+01
8.350000e+00	1.609633e+01
8.360000e+00	1.715890e+01
8.370000e+00	1.838024e+01
8.380000e+00	1.978043e+01
8.390000e+00	2.138405e+01
8.400000e+00	2.322114e+01
8.410000e+00	2.532830e+01
8.420000e+00	2.774986e+01
8.430000e+00	3.053891e+01
8.440000e+00	3.375778e+01
8.450000e+00	3.747689e+01
8.460000e+00	4.176981e+01
8.470000e+00	4.670031e+01
8.480000e+00	5.229220e+01
8.490000e+00	5.846523e+01
8.500000e+00	6.490652e+01
8.510000e+00	7.083410e+01
8.520000e+00	7.462520e+01
8.530000e+00	7.343209e+01
8.540000e+00	6.337355e+01
8.550000e+00	4.149471e+01
8.560000e+00	9.657899e+00
8.570000e+00	-2.383045e+01
8.580000e+00	-4.959737e+01
8.590000e+00	-6.395831e+01
8.600000e+00	-6.885435e+01
8.610000e+00	-6.804656e+01
8.620000e+00	-6.464717e+01
8.630000e+00	-6.047956e+01
8.640000e+00	-5.639335e+01
8.650000e+00	-5.273424e+01
8.660000e+00	-4.962131e+01
8.670000e+00	-4.706825e+01
8.680000e+00	-4.504028e+01
8.690000e+00	-4.348362e+01
8.700000e+00	-4.233962e+01
8.710000e+00	-4.155079e+01
8.720000e+00	-4.106317e+01
8.730000e+00	-4.082693e+01
8.740000e+00	-4.079625e+01
8.750000e+00	-4.092904e+01
8.760000e+00	-4.118665e+01
8.770000e+00	-4.153372e+01
8.780000e+00	-4.193835e+01
8.790000e+00	-4.237227e+01
8.800000e+00	-4.281128e+01
8.810000e+00	-4.323569e+01
8.820000e+00	-4.363088e+01
8.830000e+00	-4.398775e+01
8.840000e+00	-4.430319e+01
8.850000e+00	-4.458042e+01
8.860000e+00	-4.482925e+01
8.870000e+00	-4.506629e+01
8.880000e+00	-4.531507e+01
8.890000e+00	-4.560617e+01
8.900000e+00	-4.597747e+01
8.910000e+00	-4.647451e+01
8.920000e+00	-4.715124e+01
8.930000e+00	-4.807110e+01
8.940000e+00	-4.930876e+01
8.950000e+00	-5.095252e+01
8.960000e+00	-5.310744e+01
8.970000e+00	-5.589901e+01
8.980000e+00	-5.947647e+01
8.990000e+00	-6.401331e+01
9.000000e+00	-6.969881e+01
9.010000e+00	-7.670517e+01
9.020000e+00	-8.509468e+01
9.030000e+00	-9.458658e+01
9.040000e+00	-1.040246e+02
9.050000e+00	-1.103207e+02
9.060000e+00	-1.069774e+02
9.070000e+00	-8.419582e+01
9.080000e+00	-3.607525e+01
9.090000e+00	2.556229e+01
9.100000e+00	7.464931e+01
9.110000e+00	9.794895e+01
9.120000e+00	1.011888e+02
9.130000e+00	9.420678e+01
9.140000e+00	8.400953e+01
9.150000e+00	7.395981e+01
9.160000e+00	6.501890e+01
9.170000e+00	5.729622e+01
9.180000e+00	5.071004e+01
9.190000e+00	4.511843e+01
9.200000e+00	4.036209e+01
9.210000e+00	3.629460e+01
9.220000e+00	3.279160e+01
9.230000e+00	2.974999e+01
9.240000e+00	2.708543e+01
9.250000e+00	2.472947e+01
9.260000e+00	2.262658e+01
9.270000e+00	2.073164e+01
9.280000e+00	1.900787e+01
9.290000e+00	1.742522e+01
9.300000e+00	1.595904e+01
9.310000e+00	1.458902e+01
9.320000e+00	1.329846e+01
9.330000e+00	1.207356e+01
9.340000e+00	1.090298e+01
9.350000e+00	9.777403e+00
9.360000e+00	8.689258e+00
9.370000e+00	7.632461e+00
9.380000e+00	6.602239e+00
9.390000e+00	5.594992e+00
9.400000e+00	4.608199e+00
9.410000e+00	3.640365e+00
9.420000e+00	2.690990e+00
9.430000e+00	1.760570e+00
9.440000e+00	8.506123e-01
9.450000e+00	-3.633137e-02
9.460000e+00	-8.966312e-01
9.470000e+00	-1.725554e+00
9.480000e+00	-2.517273e+00
9.490000e+00	-3.264960e+00
9.500000e+00	-3.960990e+00
9.510000e+00	-4.597339e+00
9.520000e+00	-5.166208e+00
9.530000e+00	-5.660880e+00
9.540000e+00	-6.076796e+00
9.550000e+00	-6.412712e+00
9.560000e+00	-6.671808e+00
9.570000e+00	-6.862495e+00
9.580000e+00	-6.998701e+00
9.590000e+00	-7.099445e+00
9.600000e+00	-7.187628e+00
9.610000e+00	-7.288174e+00
9.620000e+00	-7.425840e+00
9.630000e+00	-7.623111e+00
9.640000e+00	-7.898615e+00
9.650000e+00	-8.266287e+00
9.660000e+00	-8.735351e+00
9.670000e+00	-9.310985e+00
9.680000e+00	-9.995435e+00
9.690000e+00	-1.078933e+01
9.700000e+00	-1.169304e+01
9.710000e+00	-1.270787e+01
9.720000e+00	-1.383718e+01
9.730000e+00	-1.508737e+01
9.740000e+00	-1.646867e+01
9.750000e+00	-1.799614e+01
9.760000e+00	-1.969060e+01
9.770000e+00	-2.157992e+01
9.780000e+00	-2.370061e+01
9.790000e+00	-2.610001e+01
9.800000e+00	-2.883931e+01
9.810000e+00	-3.199759e+01
9.820000e+00	-3.567754e+01
9.830000e+00	-4.001320e+01
9.840000e+00	-4.518052e+01
9.850000e+00	-5.141119e+01
9.860000e+00	-5.900950e+01
9.870000e+00	-6.836851e+01
9.880000e+00	-7.997182e+01
9.890000e+00	-9.433634e+01
9.900000e+00	-1.117633e+02
9.910000e+00	-1.315275e+02
9.920000e+00	-1.496162e+02
9.930000e+00	-1.537956e+02
9.940000e+00	-1.192919e+02
9.950000e+00	-2.734218e+01
9.960000e+00	6.482646e+01
9.970000e+00	1.372392e+02
9.980000e+00	1.535108e+02
9.990000e+00	1.399361e+02
1.000000e+01	1.337644e+02


