"(No Title)"
	"2026-05-"	"4 15:31:57"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"REV1_Ang_Acc"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".MODEL_1.Last_Run.REV1_Ang_Acc.TIME"	".MODEL_1.Last_Run.REV1_Ang_Acc.Q"
8.270000e+00	1.215745e+01
8.280000e+00	1.238383e+01
8.290000e+00	1.270068e+01
8.300000e+00	1.311274e+01
8.310000e+00	1.362574e+01
8.320000e+00	1.424662e+01
8.330000e+00	1.498384e+01
8.340000e+00	1.584774e+01
8.350000e+00	1.685098e+01
8.360000e+00	1.800903e+01
8.370000e+00	1.934084e+01
8.380000e+00	2.086958e+01
8.390000e+00	2.262360e+01
8.400000e+00	2.463741e+01
8.410000e+00	2.695289e+01
8.420000e+00	2.962029e+01
8.430000e+00	3.269891e+01
8.440000e+00	3.625637e+01
8.450000e+00	4.036495e+01
8.460000e+00	4.509108e+01
8.470000e+00	5.047078e+01
8.480000e+00	5.645657e+01
8.490000e+00	6.280989e+01
8.500000e+00	6.889893e+01
8.510000e+00	7.336593e+01
8.520000e+00	7.372801e+01
8.530000e+00	6.633985e+01
8.540000e+00	4.777423e+01
8.550000e+00	1.832276e+01
8.560000e+00	-1.526416e+01
8.570000e+00	-4.330550e+01
8.580000e+00	-6.044184e+01
8.590000e+00	-6.744624e+01
8.600000e+00	-6.784108e+01
8.610000e+00	-6.496773e+01
8.620000e+00	-6.095329e+01
8.630000e+00	-5.684758e+01
8.640000e+00	-5.309411e+01
8.650000e+00	-4.985794e+01
8.660000e+00	-4.717586e+01
8.670000e+00	-4.502440e+01
8.680000e+00	-4.335488e+01
8.690000e+00	-4.211073e+01
8.700000e+00	-4.123517e+01
8.710000e+00	-4.067437e+01
8.720000e+00	-4.037839e+01
8.730000e+00	-4.030123e+01
8.740000e+00	-4.040050e+01
8.750000e+00	-4.063717e+01
8.760000e+00	-4.097533e+01
8.770000e+00	-4.138227e+01
8.780000e+00	-4.182860e+01
8.790000e+00	-4.228865e+01
8.800000e+00	-4.274092e+01
8.810000e+00	-4.316858e+01
8.820000e+00	-4.355999e+01
8.830000e+00	-4.390917e+01
8.840000e+00	-4.421624e+01
8.850000e+00	-4.448770e+01
8.860000e+00	-4.473668e+01
8.870000e+00	-4.498310e+01
8.880000e+00	-4.525377e+01
8.890000e+00	-4.558263e+01
8.900000e+00	-4.601097e+01
8.910000e+00	-4.658802e+01
8.920000e+00	-4.737177e+01
8.930000e+00	-4.843041e+01
8.940000e+00	-4.984435e+01
8.950000e+00	-5.170895e+01
8.960000e+00	-5.413805e+01
8.970000e+00	-5.726771e+01
8.980000e+00	-6.125889e+01
8.990000e+00	-6.629551e+01
9.000000e+00	-7.256841e+01
9.010000e+00	-8.022343e+01
9.020000e+00	-8.922210e+01
9.030000e+00	-9.900429e+01
9.040000e+00	-1.077515e+02
9.050000e+00	-1.110644e+02
9.060000e+00	-1.006818e+02
9.070000e+00	-6.684175e+01
9.080000e+00	-9.743215e+00
9.090000e+00	4.998231e+01
9.100000e+00	8.837253e+01
9.110000e+00	1.017739e+02
9.120000e+00	9.942284e+01
9.130000e+00	9.030520e+01
9.140000e+00	7.985066e+01
9.150000e+00	7.017502e+01
9.160000e+00	6.172067e+01
9.170000e+00	5.447243e+01
9.180000e+00	4.831300e+01
9.190000e+00	4.308566e+01
9.200000e+00	3.863241e+01
9.210000e+00	3.481485e+01
9.220000e+00	3.151718e+01
9.230000e+00	2.864410e+01
9.240000e+00	2.611804e+01
9.250000e+00	2.387610e+01
9.260000e+00	2.186728e+01
9.270000e+00	2.005007e+01
9.280000e+00	1.839063e+01
9.290000e+00	1.686124e+01
9.300000e+00	1.543913e+01
9.310000e+00	1.410556e+01
9.320000e+00	1.284507e+01
9.330000e+00	1.164493e+01
9.340000e+00	1.049466e+01
9.350000e+00	9.385716e+00
9.360000e+00	8.311150e+00
9.370000e+00	7.265451e+00
9.380000e+00	6.244354e+00
9.390000e+00	5.244730e+00
9.400000e+00	4.264510e+00
9.410000e+00	3.302638e+00
9.420000e+00	2.359057e+00
9.430000e+00	1.434714e+00
9.440000e+00	5.315751e-01
9.450000e+00	-3.473375e-01
9.460000e+00	-1.197922e+00
9.470000e+00	-2.014982e+00
9.480000e+00	-2.792266e+00
9.490000e+00	-3.522594e+00
9.500000e+00	-4.198138e+00
9.510000e+00	-4.810905e+00
9.520000e+00	-5.353454e+00
9.530000e+00	-5.819853e+00
9.540000e+00	-6.206787e+00
9.550000e+00	-6.514704e+00
9.560000e+00	-6.748797e+00
9.570000e+00	-6.919610e+00
9.580000e+00	-7.043048e+00
9.590000e+00	-7.139645e+00
9.600000e+00	-7.233100e+00
9.610000e+00	-7.348276e+00
9.620000e+00	-7.509028e+00
9.630000e+00	-7.736288e+00
9.640000e+00	-8.046780e+00
9.650000e+00	-8.452516e+00
9.660000e+00	-8.961066e+00
9.670000e+00	-9.576411e+00
9.680000e+00	-1.030014e+01
9.690000e+00	-1.113275e+01
9.700000e+00	-1.207499e+01
9.710000e+00	-1.312894e+01
9.720000e+00	-1.429910e+01
9.730000e+00	-1.559328e+01
9.740000e+00	-1.702346e+01
9.750000e+00	-1.860674e+01
9.760000e+00	-2.036638e+01
9.770000e+00	-2.233322e+01
9.780000e+00	-2.454741e+01
9.790000e+00	-2.706094e+01
9.800000e+00	-2.994093e+01
9.810000e+00	-3.327425e+01
9.820000e+00	-3.717391e+01
9.830000e+00	-4.178770e+01
9.840000e+00	-4.730988e+01
9.850000e+00	-5.399622e+01
9.860000e+00	-6.218116e+01
9.870000e+00	-7.229111e+01
9.880000e+00	-8.483218e+01
9.890000e+00	-1.002854e+02
9.900000e+00	-1.187143e+02
9.910000e+00	-1.385624e+02
9.920000e+00	-1.535249e+02
9.930000e+00	-1.468559e+02
9.940000e+00	-9.160715e+01
9.950000e+00	1.487708e+01
9.960000e+00	1.083794e+02
9.970000e+00	1.512891e+02
9.980000e+00	1.507649e+02
9.990000e+00	1.491062e+02
1.000000e+01	9.671084e+01


