"(No Title)"
	"2026-04-"	"8 11:14:46"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"JOINT_1_Hinge2"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".pendulum.Last_Run.JOINT_1_Hinge2.TIME"	".pendulum.Last_Run.JOINT_1_Hinge2.Q"
8.280000e+00	1.187059e+00
8.290000e+00	2.551956e-01
8.300000e+00	-8.072017e-01
8.310000e+00	-2.001585e+00
8.320000e+00	-3.327106e+00
8.330000e+00	-4.780518e+00
8.340000e+00	-6.356244e+00
8.350000e+00	-8.046641e+00
8.360000e+00	-9.842492e+00
8.370000e+00	-1.173374e+01
8.380000e+00	-1.371047e+01
8.390000e+00	-1.576411e+01
8.400000e+00	-1.788883e+01
8.410000e+00	-2.008303e+01
8.420000e+00	-2.235080e+01
8.430000e+00	-2.470310e+01
8.440000e+00	-2.715801e+01
8.450000e+00	-2.973892e+01
8.460000e+00	-3.246779e+01
8.470000e+00	-3.534759e+01
8.480000e+00	-3.832083e+01
8.490000e+00	-4.117770e+01
8.500000e+00	-4.336819e+01
8.510000e+00	-4.367405e+01
8.520000e+00	-3.985130e+01
8.530000e+00	-2.895404e+01
8.540000e+00	-9.782038e+00
8.550000e+00	1.334602e+01
8.560000e+00	3.205365e+01
8.570000e+00	4.177438e+01
8.580000e+00	4.429805e+01
8.590000e+00	4.316101e+01
8.600000e+00	4.062221e+01
8.610000e+00	3.769194e+01
8.620000e+00	3.475876e+01
8.630000e+00	3.195117e+01
8.640000e+00	2.929393e+01
8.650000e+00	2.677378e+01
8.660000e+00	2.436752e+01
8.670000e+00	2.205370e+01
8.680000e+00	1.981694e+01
8.690000e+00	1.764888e+01
8.700000e+00	1.554763e+01
8.710000e+00	1.351658e+01
8.720000e+00	1.156298e+01
8.730000e+00	9.696413e+00
8.740000e+00	7.927529e+00
8.750000e+00	6.266842e+00
8.760000e+00	4.723803e+00
8.770000e+00	3.306104e+00
8.780000e+00	2.019225e+00
8.790000e+00	8.662121e-01
8.800000e+00	-1.523566e-01
8.810000e+00	-1.038235e+00
8.820000e+00	-1.795258e+00
8.830000e+00	-2.429018e+00
8.840000e+00	-2.946490e+00
8.850000e+00	-3.355665e+00
8.860000e+00	-3.665193e+00
8.870000e+00	-3.884077e+00
8.880000e+00	-4.021415e+00
8.890000e+00	-4.086215e+00
8.900000e+00	-4.087283e+00
8.910000e+00	-4.033181e+00
8.920000e+00	-3.932281e+00
8.930000e+00	-3.792898e+00
8.940000e+00	-3.623542e+00
8.950000e+00	-3.433270e+00
8.960000e+00	-3.232196e+00
8.970000e+00	-3.032149e+00
8.980000e+00	-2.847520e+00
8.990000e+00	-2.696266e+00
9.000000e+00	-2.601018e+00
9.010000e+00	-2.590087e+00
9.020000e+00	-2.697984e+00
9.030000e+00	-2.964745e+00
9.040000e+00	-3.433023e+00
9.050000e+00	-4.141759e+00
9.060000e+00	-5.115734e+00
9.070000e+00	-6.352020e+00
9.080000e+00	-7.807405e+00
9.090000e+00	-9.393818e+00
9.100000e+00	-1.098848e+01
9.110000e+00	-1.245930e+01
9.120000e+00	-1.369662e+01
9.130000e+00	-1.463684e+01
9.140000e+00	-1.526853e+01
9.150000e+00	-1.562194e+01
9.160000e+00	-1.575077e+01
9.170000e+00	-1.571516e+01
9.180000e+00	-1.557039e+01
9.190000e+00	-1.536166e+01
9.200000e+00	-1.512300e+01
9.210000e+00	-1.487842e+01
9.220000e+00	-1.464388e+01
9.230000e+00	-1.442928e+01
9.240000e+00	-1.424019e+01
9.250000e+00	-1.407914e+01
9.260000e+00	-1.394666e+01
9.270000e+00	-1.384198e+01
9.280000e+00	-1.376348e+01
9.290000e+00	-1.370911e+01
9.300000e+00	-1.367657e+01
9.310000e+00	-1.366351e+01
9.320000e+00	-1.366762e+01
9.330000e+00	-1.368672e+01
9.340000e+00	-1.371886e+01
9.350000e+00	-1.376236e+01
9.360000e+00	-1.381587e+01
9.370000e+00	-1.387844e+01
9.380000e+00	-1.394957e+01
9.390000e+00	-1.402931e+01
9.400000e+00	-1.411832e+01
9.410000e+00	-1.421794e+01
9.420000e+00	-1.433032e+01
9.430000e+00	-1.445847e+01
9.440000e+00	-1.460641e+01
9.450000e+00	-1.477919e+01
9.460000e+00	-1.498305e+01
9.470000e+00	-1.522542e+01
9.480000e+00	-1.551490e+01
9.490000e+00	-1.586118e+01
9.500000e+00	-1.627470e+01
9.510000e+00	-1.676596e+01
9.520000e+00	-1.734426e+01
9.530000e+00	-1.801529e+01
9.540000e+00	-1.877700e+01
9.550000e+00	-1.961243e+01
9.560000e+00	-2.047810e+01
9.570000e+00	-2.128594e+01
9.580000e+00	-2.187853e+01
9.590000e+00	-2.200216e+01
9.600000e+00	-2.129612e+01
9.610000e+00	-1.933859e+01
9.620000e+00	-1.580233e+01
9.630000e+00	-1.071787e+01
9.640000e+00	-4.680072e+00
9.650000e+00	1.278179e+00
9.660000e+00	6.178793e+00
9.670000e+00	9.554780e+00
9.680000e+00	1.149578e+01
9.690000e+00	1.238359e+01
9.700000e+00	1.263092e+01
9.710000e+00	1.256123e+01
9.720000e+00	1.239263e+01
9.730000e+00	1.226037e+01
9.740000e+00	1.224330e+01
9.750000e+00	1.238412e+01
9.760000e+00	1.270282e+01
9.770000e+00	1.320511e+01
9.780000e+00	1.388756e+01
9.790000e+00	1.474077e+01
9.800000e+00	1.575138e+01
9.810000e+00	1.690347e+01
9.820000e+00	1.817959e+01
9.830000e+00	1.956155e+01
9.840000e+00	2.103094e+01
9.850000e+00	2.256921e+01
9.860000e+00	2.415681e+01
9.870000e+00	2.577095e+01
9.880000e+00	2.738057e+01
9.890000e+00	2.893682e+01
9.900000e+00	3.035604e+01
9.910000e+00	3.149140e+01
9.920000e+00	3.209063e+01
9.930000e+00	3.174525e+01
9.940000e+00	2.986403e+01
9.950000e+00	2.575683e+01
9.960000e+00	1.895537e+01
9.970000e+00	9.763674e+00
9.980000e+00	-3.975528e-01
9.990000e+00	-9.496813e+00
1.000000e+01	-1.604955e+01


