"(No Title)"
	"2026-04-"	"8 11:14:46"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"JOINT_2_Hinge1"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".pendulum.Last_Run.JOINT_2_Hinge1.TIME"	".pendulum.Last_Run.JOINT_2_Hinge1.Q"
8.260000e+00	2.897297e+01
8.270000e+00	3.030293e+01
8.280000e+00	3.166502e+01
8.290000e+00	3.305292e+01
8.300000e+00	3.446141e+01
8.310000e+00	3.588701e+01
8.320000e+00	3.732877e+01
8.330000e+00	3.878909e+01
8.340000e+00	4.027470e+01
8.350000e+00	4.179768e+01
8.360000e+00	4.337661e+01
8.370000e+00	4.503782e+01
8.380000e+00	4.681686e+01
8.390000e+00	4.876010e+01
8.400000e+00	5.092666e+01
8.410000e+00	5.339056e+01
8.420000e+00	5.624304e+01
8.430000e+00	5.959454e+01
8.440000e+00	6.357511e+01
8.450000e+00	6.833004e+01
8.460000e+00	7.400325e+01
8.470000e+00	8.069160e+01
8.480000e+00	8.833261e+01
8.490000e+00	9.644889e+01
8.500000e+00	1.036141e+02
8.510000e+00	1.065063e+02
8.520000e+00	9.885486e+01
8.530000e+00	7.232442e+01
8.540000e+00	2.347390e+01
8.550000e+00	-3.562684e+01
8.560000e+00	-8.197165e+01
8.570000e+00	-1.038970e+02
8.580000e+00	-1.072766e+02
8.590000e+00	-1.020378e+02
8.600000e+00	-9.415032e+01
8.610000e+00	-8.613085e+01
8.620000e+00	-7.887019e+01
8.630000e+00	-7.260199e+01
8.640000e+00	-6.730259e+01
8.650000e+00	-6.285560e+01
8.660000e+00	-5.912125e+01
8.670000e+00	-5.596481e+01
8.680000e+00	-5.326701e+01
8.690000e+00	-5.092656e+01
8.700000e+00	-4.885952e+01
8.710000e+00	-4.699760e+01
8.720000e+00	-4.528617e+01
8.730000e+00	-4.368243e+01
8.740000e+00	-4.215371e+01
8.750000e+00	-4.067604e+01
8.760000e+00	-3.923285e+01
8.770000e+00	-3.781374e+01
8.780000e+00	-3.641348e+01
8.790000e+00	-3.503096e+01
8.800000e+00	-3.366830e+01
8.810000e+00	-3.233002e+01
8.820000e+00	-3.102232e+01
8.830000e+00	-2.975235e+01
8.840000e+00	-2.852774e+01
8.850000e+00	-2.735606e+01
8.860000e+00	-2.624446e+01
8.870000e+00	-2.519934e+01
8.880000e+00	-2.422612e+01
8.890000e+00	-2.332897e+01
8.900000e+00	-2.251059e+01
8.910000e+00	-2.177200e+01
8.920000e+00	-2.111216e+01
8.930000e+00	-2.052754e+01
8.940000e+00	-2.001144e+01
8.950000e+00	-1.955315e+01
8.960000e+00	-1.913658e+01
8.970000e+00	-1.873868e+01
8.980000e+00	-1.832714e+01
8.990000e+00	-1.785777e+01
9.000000e+00	-1.727150e+01
9.010000e+00	-1.649170e+01
9.020000e+00	-1.542286e+01
9.030000e+00	-1.395279e+01
9.040000e+00	-1.196127e+01
9.050000e+00	-9.338729e+00
9.060000e+00	-6.016918e+00
9.070000e+00	-2.008453e+00
9.080000e+00	2.556691e+00
9.090000e+00	7.418510e+00
9.100000e+00	1.221770e+01
9.110000e+00	1.657106e+01
9.120000e+00	2.016470e+01
9.130000e+00	2.282284e+01
9.140000e+00	2.452435e+01
9.150000e+00	2.537052e+01
9.160000e+00	2.553051e+01
9.170000e+00	2.519087e+01
9.180000e+00	2.452236e+01
9.190000e+00	2.366473e+01
9.200000e+00	2.272385e+01
9.210000e+00	2.177535e+01
9.220000e+00	2.087067e+01
9.230000e+00	2.004307e+01
9.240000e+00	1.931281e+01
9.250000e+00	1.869120e+01
9.260000e+00	1.818360e+01
9.270000e+00	1.779148e+01
9.280000e+00	1.751401e+01
9.290000e+00	1.734897e+01
9.300000e+00	1.729348e+01
9.310000e+00	1.734444e+01
9.320000e+00	1.749881e+01
9.330000e+00	1.775378e+01
9.340000e+00	1.810693e+01
9.350000e+00	1.855631e+01
9.360000e+00	1.910045e+01
9.370000e+00	1.973849e+01
9.380000e+00	2.047018e+01
9.390000e+00	2.129600e+01
9.400000e+00	2.221719e+01
9.410000e+00	2.323595e+01
9.420000e+00	2.435548e+01
9.430000e+00	2.558019e+01
9.440000e+00	2.691586e+01
9.450000e+00	2.836982e+01
9.460000e+00	2.995113e+01
9.470000e+00	3.167062e+01
9.480000e+00	3.354083e+01
9.490000e+00	3.557564e+01
9.500000e+00	3.778923e+01
9.510000e+00	4.019398e+01
9.520000e+00	4.279656e+01
9.530000e+00	4.559065e+01
9.540000e+00	4.854425e+01
9.550000e+00	5.157818e+01
9.560000e+00	5.453087e+01
9.570000e+00	5.710454e+01
9.580000e+00	5.879151e+01
9.590000e+00	5.879548e+01
9.600000e+00	5.600337e+01
9.610000e+00	4.913005e+01
9.620000e+00	3.719486e+01
9.630000e+00	2.032072e+01
9.640000e+00	3.589931e-01
9.650000e+00	-1.949257e+01
9.660000e+00	-3.618062e+01
9.670000e+00	-4.818366e+01
9.680000e+00	-5.566718e+01
9.690000e+00	-5.970034e+01
9.700000e+00	-6.147110e+01
9.710000e+00	-6.191815e+01
9.720000e+00	-6.167498e+01
9.730000e+00	-6.113284e+01
9.740000e+00	-6.051863e+01
9.750000e+00	-5.995602e+01
9.760000e+00	-5.950714e+01
9.770000e+00	-5.919934e+01
9.780000e+00	-5.904208e+01
9.790000e+00	-5.903735e+01
9.800000e+00	-5.918621e+01
9.810000e+00	-5.949276e+01
9.820000e+00	-5.996644e+01
9.830000e+00	-6.062300e+01
9.840000e+00	-6.148431e+01
9.850000e+00	-6.257653e+01
9.860000e+00	-6.392589e+01
9.870000e+00	-6.555032e+01
9.880000e+00	-6.744393e+01
9.890000e+00	-6.954883e+01
9.900000e+00	-7.170599e+01
9.910000e+00	-7.357352e+01
9.920000e+00	-7.450342e+01
9.930000e+00	-7.339122e+01
9.940000e+00	-6.858937e+01
9.950000e+00	-5.813087e+01
9.960000e+00	-4.062710e+01
9.970000e+00	-1.682023e+01
9.980000e+00	9.456618e+00
9.990000e+00	3.272815e+01
1.000000e+01	4.910984e+01


