time,frame,link,body_index,node,x,y,z
3.6372745490981964,363,1,0,4,-1.2756596828365208,4.060838052765972e-05,-0.4676003695582409
3.6372745490981964,363,1,0,5,-1.4087927870174974,4.676456827514106e-05,-0.4157363236177208
3.6372745490981964,363,1,0,6,-1.5418847058081275,5.3648469254195395e-05,-0.36376088237421283
3.6372745490981964,363,1,0,7,-1.6749659546269862,6.07766140538961e-05,-0.311756581757767
3.6472945891783564,364,0,1,0,0.0,0.0,0.0
3.6472945891783564,364,0,1,1,-0.10638584715297991,-1.3547023159621172e-06,-0.09534587042952543
3.6472945891783564,364,0,1,2,-0.21365598713993453,-3.2691987210835673e-06,-0.1897159340618671
3.6472945891783564,364,0,1,3,-0.3215970890842105,-3.4080278533778334e-06,-0.2833455990237107
3.6472945891783564,364,0,1,4,-0.43000581545759553,-3.7057046286259744e-07,-0.3764592458986465
3.6472945891783564,364,0,1,5,-0.5386994821747737,5.942270619368826e-06,-0.4692584644376481
3.6472945891783564,364,0,1,6,-0.6475291161339481,1.4479909116635896e-05,-0.5619076447157516
3.6472945891783564,364,0,1,7,-0.7563939754636297,2.376170649480473e-05,-0.6545179542095928
3.6472945891783564,364,1,0,0,-0.7563939754636297,2.376170649480473e-05,-0.6545179542095928
3.6472945891783564,364,1,0,1,-0.8885774248993575,2.7439734785172614e-05,-0.6003338888452219
3.6472945891783564,364,1,0,2,-1.0204698070416351,3.0893838937005196e-05,-0.545433153269849
3.6472945891783564,364,1,0,3,-1.1521413407274859,3.4909493844263837e-05,-0.48998864140291626
3.6472945891783564,364,1,0,4,-1.283658955278985,3.996098964166212e-05,-0.43416514764749226
3.6472945891783564,364,1,0,5,-1.4150827816362659,4.608908500604559e-05,-0.37811072729662876
3.6472945891783564,364,1,0,6,-1.54646185446469,5.295092211902114e-05,-0.3219461142019386
3.6472945891783564,364,1,0,7,-1.677829332917635,6.0058622772383386e-05,-0.26575295328349247
3.657314629258517,365,0,1,0,0.0,0.0,0.0
3.657314629258517,365,0,1,1,-0.10847675966483762,-1.3301645157499788e-06,-0.09296000903376996
3.657314629258517,365,0,1,2,-0.2178069132859183,-3.207727757894048e-06,-0.18493510264429622
3.657314629258517,365,0,1,3,-0.3277845841541608,-3.3371644679905165e-06,-0.27616288638828257
3.657314629258517,365,0,1,4,-0.43821353973072524,-3.420612849138239e-07,-0.3668698353334649
3.657314629258517,365,0,1,5,-0.5489174792607174,5.874396101342388e-06,-0.4572594209613959
3.657314629258517,365,0,1,6,-0.6597526350569882,1.4278756398941169e-05,-0.547497567827085
3.657314629258517,365,0,1,7,-0.7706217853751803,2.3414900219162042e-05,-0.6376964810789184
3.657314629258517,365,1,0,0,-0.7706217853751803,2.3414900219162042e-05,-0.6376964810789184
3.657314629258517,365,1,0,1,-0.9011344052755935,2.6984763625876377e-05,-0.5796031734035497
3.657314629258517,365,1,0,2,-1.0313354104856576,3.0362061782475415e-05,-0.5208036573661972
3.657314629258517,365,1,0,3,-1.1612999768236425,3.432287789142767e-05,-0.4614683030071268
3.657314629258517,365,1,0,4,-1.2910997583740367,3.933323552748459e-05,-0.401759499085186
3.657314629258517,365,1,0,5,-1.4207991309176502,4.542742874206873e-05,-0.3418231396034684
3.657314629258517,365,1,0,6,-1.5504505906366026,5.225826717353663e-05,-0.281778195957357
3.657314629258517,365,1,0,7,-1.6800896374959624,5.933558208667301e-05,-0.221705121225044
3.6673346693386772,366,0,1,0,0.0,0.0,0.0
3.6673346693386772,366,0,1,1,-0.11049421122664607,-1.3032101844773236e-06,-0.09055266899471269
3.6673346693386772,366,0,1,2,-0.22181019242696762,-3.139452361452348e-06,-0.18011355362101744
3.6673346693386772,366,0,1,3,-0.3337496959879534,-3.256282953391989e-06,-0.26892191655576697
3.6673346693386772,366,0,1,4,-0.44612376109389495,-3.0349112063602604e-07,-0.3572058123510435
3.6673346693386772,366,0,1,5,-0.5587626201181051,5.813067407942585e-06,-0.44517013152828705
3.6673346693386772,366,0,1,6,-0.6715278329429988,1.4078133435608999e-05,-0.5329819558122864
3.6673346693386772,366,0,1,7,-0.7843257805573355,2.306175613179571e-05,-0.620754272869796
3.6673346693386772,366,1,0,0,-0.7843257805573355,2.306175613179571e-05,-0.620754272869796
3.6673346693386772,366,1,0,1,-0.9131650790541037,2.6534462941149533e-05,-0.5590387218020594
3.6673346693386772,366,1,0,2,-1.0416749184688678,2.9843128761188173e-05,-0.4966296694918493
3.6673346693386772,366,1,0,3,-1.1699347795116848,3.3752752935512595e-05,-0.43369442043741935
3.6673346693386772,366,1,0,4,-1.29802041948822,3.872037088856733e-05,-0.3703924414656993
3.6673346693386772,366,1,0,5,-1.4259999006121618,4.4774415515834456e-05,-0.3068670014444249
3.6673346693386772,366,1,0,6,-1.5539287252205358,5.156507770451723e-05,-0.243234931063244
3.6673346693386772,366,1,0,7,-1.6818444261566872,5.860188877918369e-05,-0.17957523577146445
3.6773547094188377,367,0,1,0,0.0,0.0,0.0
3.6773547094188377,367,0,1,1,-0.11243271147914756,-1.2746711489591378e-06,-0.08813414231921808
3.6773547094188377,367,0,1,2,-0.22565528846832555,-3.066801784035132e-06,-0.1752716269300576
3.6773547094188377,367,0,1,3,-0.33947718011614586,-3.1691840711266873e-06,-0.26165289220140836
3.6773547094188377,367,0,1,4,-0.4537167618254577,-2.5916391755073576e-07,-0.34750711329344985
3.6773547094188377,367,0,1,5,-0.5682108570417338,5.754497824150364e-06,-0.43304018749987466
3.6773547094188377,367,0,1,6,-0.6828264004678998,1.3875500346001718e-05,-0.518420017523564
3.6773547094188377,367,0,1,7,-0.7974734077785547,2.2701231723736572e-05,-0.6037601462023874
3.6773547094188377,367,1,0,0,-0.7974734077785547,2.2701231723736572e-05,-0.6037601462023874
3.6773547094188377,367,1,0,1,-0.9246536794644076,2.6086834127450553e-05,-0.538694417431715
3.6773547094188377,367,1,0,2,-1.0514893486451105,2.9334015540293056e-05,-0.4729497859870484
3.6773547094188377,367,1,0,3,-1.1780635493243823,3.319520691750193e-05,-0.4066900345198473
3.6773547094188377,367,1,0,4,-1.3044555209561535,3.811786026490744e-05,-0.3400712729967428
3.6773547094188377,367,1,0,5,-1.4307364541999583,4.412516374190835e-05,-0.2732337543999085
3.6773547094188377,367,1,0,6,-1.5569644025290021,5.0866315712783015e-05,-0.20629185007030798
3.6773547094188377,367,1,0,7,-1.6831786239635398,5.7852412136968265e-05,-0.13932290234963485
3.6873747494989977,368,0,1,0,0.0,0.0,0.0
3.6873747494989977,368,0,1,1,-0.11428796027484676,-1.2452552046484157e-06,-0.08571457518789259
3.6873747494989977,368,0,1,2,-0.22933397313588982,-2.991844135599925e-06,-0.17042938028471596
3.6873747494989977,368,0,1,3,-0.34495516241098106,-3.0791062212560025e-06,-0.2543856045306524
3.6873747494989977,368,0,1,4,-0.4609772186731657,-2.127522772282432e-07,-0.337813138773427
3.6873747494989977,368,0,1,5,-0.5772435375290623,5.695446285059822e-06,-0.42091852328674056
3.6873747494989977,368,0,1,6,-0.6936264130802064,1.3668666790452587e-05,-0.5038701850901207
3.6873747494989977,368,0,1,7,-0.8100394852577127,2.2332400034176665e-05,-0.5867820215773714
3.6873747494989977,368,1,0,0,-0.8100394852577127,2.2332400034176665e-05,-0.5867820215773714
3.6873747494989977,368,1,0,1,-0.935589179871523,2.5639936886933563e-05,-0.5186230887704628
3.6873747494989977,368,1,0,2,-1.0607817890682454,2.8831782709476502e-05,-0.44980142723016164
3.6873747494989977,368,1,0,3,-1.1857034583072859,3.2646489436712105e-05,-0.38047691770865366
3.6873747494989977,368,1,0,4,-1.310436297420853,3.7521429617675835e-05,-0.3108019510640271
3.6873747494989977,368,1,0,5,-1.4350540758852772,4.3475158823215165e-05,-0.24091343894029693
3.6873747494989977,368,1,0,6,-1.5596169501068677,5.015741446084176e-05,-0.17092302793468994
3.6873747494989977,368,1,0,7,-1.684165600190433,5.7082595616817464e-05,-0.10090621781085662
3.697394789579158,369,0,1,0,0.0,0.0,0.0
3.697394789579158,369,0,1,1,-0.11605675984191358,-1.2155592559838052e-06,-0.08330389669036321
3.697394789579158,369,0,1,2,-0.23284015761361732,-2.9163249252616815e-06,-0.16560644960891718
3.697394789579158,369,0,1,3,-0.3501748957434974,-2.9887861576077645e-06,-0.24714922766412709
3.697394789579158,369,0,1,4,-0.4678938883963986,-1.6736705482135083e-07,-0.32816248357681993
3.697394789579158,369,0,1,5,-0.5858470210628965,5.633154620232268e-06,-0.40885308272369497
3.697394789579158,369,0,1,6,-0.7039118801480893,1.3455747332602323e-05,-0.4893897172219884
3.697394789579158,369,0,1,7,-0.8220056844667101,2.195442700698771e-05,-0.5698864637265113
3.697394789579158,369,1,0,0,-0.8220056844667101,2.195442700698771e-05,-0.5698864637265113
3.697394789579158,369,1,0,1,-0.9459649888050176,2.5191898721328585e-05,-0.49887624475397196
3.697394789579158,369,1,0,2,-1.0695573129781677,2.8333600067439424e-05,-0.4272207644958472
3.697394789579158,369,1,0,3,-1.1928711895167785,3.210304182429536e-05,-0.3550756897513798
3.697394789579158,369,1,0,4,-1.3159910034972166,3.692709957411295e-05,-0.28258939483516254
3.697394789579158,369,1,0,5,-1.4389925685296339,4.282029050366285e-05,-0.2098951828302969
3.697394789579158,369,1,0,6,-1.5619377079383698,4.943432162977318e-05,-0.13710175767960114
3.697394789579158,369,1,0,7,-1.684868229062439,5.6288506562719005e-05,-0.06428262920904115
3.7074148296593186,370,0,1,0,0.0,0.0,0.0
3.7074148296593186,370,0,1,1,-0.11773692146268655,-1.186081242227301e-06,-0.08091175782235444
3.7074148296593186,370,0,1,2,-0.23616971321450617,-2.841701751479093e-06,-0.16082192939829834
3.7074148296593186,370,0,1,3,-0.35513050019651377,-2.9005129209812558e-06,-0.23997214215866255
3.7074148296593186,370,0,1,4,-0.4744592713888762,-1.2561773272780783e-07,-0.31859270459519007
3.7074148296593186,370,0,1,5,-0.5940122685005763,5.5652956929074085e-06,-0.3968905321766669
3.7074148296593186,370,0,1,6,-0.7136722612396256,1.323512875966004e-05,-0.47503435785512776
3.7074148296593186,370,0,1,7,-0.8333599735931392,2.1566561651398455e-05,-0.5531382858902534
3.7074148296593186,370,1,0,0,-0.8333599735931392,2.1566561651398455e-05,-0.5531382858902534
3.7074148296593186,370,1,0,1,-0.9557786097459249,2.4740930013957342e-05,-0.4795038415307944
3.7074148296593186,370,1,0,2,-1.0778228606034725,2.7836770742851854e-05,-0.4052426459382876
3.7074148296593186,370,1,0,3,-1.1995830451569356,3.1561521254744674e-05,-0.33050590043460615
3.7074148296593186,370,1,0,4,-1.3211452512527957,3.6331205868758904e-05,-0.25543772304954415
3.7074148296593186,370,1,0,5,-1.4425868223104248,4.215686923680048e-05,-0.18016759291591516
3.7074148296593186,370,1,0,6,-1.5639708291586605,4.869351232644734e-05,-0.10480109567974938
3.7074148296593186,370,1,0,7,-1.685339922746985,5.5466846264807844e-05,-0.02940963245315098
3.717434869739479,371,0,1,0,0.0,0.0,0.0
3.717434869739479,371,0,1,1,-0.11932716899091064,-1.157231019870357e-06,-0.07854748088550266
3.717434869739479,371,0,1,2,-0.23932028558087154,-2.7691757340833527e-06,-0.1560942732271905
3.717434869739479,371,0,1,3,-0.35981869338503775,-2.8161761506505348e-06,-0.232881787916903
3.717434869739479,371,0,1,4,-0.4806692619085666,-8.966535720407668e-08,-0.3091401270409247
3.717434869739479,371,0,1,5,-0.6017344145223834,5.489930007001925e-06,-0.38507602061346097
3.717434869739479,371,0,1,6,-0.7229019618915126,1.3005446304243415e-05,-0.4608580503403528
3.717434869739479,371,0,1,7,-0.8440960369147512,2.1168135326961454e-05,-0.5366002181928274
3.717434869739479,371,1,0,0,-0.8440960369147512,2.1168135326961454e-05,-0.5366002181928274
3.717434869739479,371,1,0,1,-0.9650312760776312,2.4285342348339383e-05,-0.4605540833270938
3.717434869739479,371,1,0,2,-1.0855870947003792,2.7338754269697605e-05,-0.38390052694798593
3.717434869739479,371,1,0,3,-1.205855026509068,3.101881979378751e-05,-0.3067860871584066
3.717434869739479,371,1,0,4,-1.3259223171781498,3.573041004666794e-05,-0.22935043722532633
3.717434869739479,371,1,0,5,-1.445867350346945,4.1481627161152775e-05,-0.15171906299807408
