"(No Title)"
	"2026-04-"	"7 13:13:25"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"Hinge2_ang_acc"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".Rigid_Pend.Last_Run.Hinge2_ang_acc.TIME"	".Rigid_Pend.Last_Run.Hinge2_ang_acc.Q"
8.250000e+00	-1.479794e+01
8.260000e+00	-1.471811e+01
8.270000e+00	-1.463177e+01
8.280000e+00	-1.454384e+01
8.290000e+00	-1.445929e+01
8.300000e+00	-1.438311e+01
8.310000e+00	-1.432041e+01
8.320000e+00	-1.427643e+01
8.330000e+00	-1.425665e+01
8.340000e+00	-1.426688e+01
8.350000e+00	-1.431344e+01
8.360000e+00	-1.440328e+01
8.370000e+00	-1.454421e+01
8.380000e+00	-1.474516e+01
8.390000e+00	-1.501647e+01
8.400000e+00	-1.537023e+01
8.410000e+00	-1.582073e+01
8.420000e+00	-1.638482e+01
8.430000e+00	-1.708239e+01
8.440000e+00	-1.793652e+01
8.450000e+00	-1.897322e+01
8.460000e+00	-2.021992e+01
8.470000e+00	-2.170128e+01
8.480000e+00	-2.342952e+01
8.490000e+00	-2.538347e+01
8.500000e+00	-2.746646e+01
8.510000e+00	-2.942809e+01
8.520000e+00	-3.073885e+01
8.530000e+00	-3.045198e+01
8.540000e+00	-2.723619e+01
8.550000e+00	-1.998251e+01
8.560000e+00	-9.143742e+00
8.570000e+00	2.447808e+00
8.580000e+00	1.120510e+01
8.590000e+00	1.557343e+01
8.600000e+00	1.645777e+01
8.610000e+00	1.546425e+01
8.620000e+00	1.368374e+01
8.630000e+00	1.166241e+01
8.640000e+00	9.666208e+00
8.650000e+00	7.819394e+00
8.660000e+00	6.168951e+00
8.670000e+00	4.725735e+00
8.680000e+00	3.486500e+00
8.690000e+00	2.443515e+00
8.700000e+00	1.589021e+00
8.710000e+00	9.172554e-01
8.720000e+00	4.250321e-01
8.730000e+00	1.115789e-01
8.740000e+00	-2.198432e-02
8.750000e+00	2.662698e-02
8.760000e+00	2.600277e-01
8.770000e+00	6.802843e-01
8.780000e+00	1.288048e+00
8.790000e+00	2.081746e+00
8.800000e+00	3.056888e+00
8.810000e+00	4.205536e+00
8.820000e+00	5.515985e+00
8.830000e+00	6.972704e+00
8.840000e+00	8.556551e+00
8.850000e+00	1.024529e+01
8.860000e+00	1.201441e+01
8.870000e+00	1.383820e+01
8.880000e+00	1.569102e+01
8.890000e+00	1.754881e+01
8.900000e+00	1.939058e+01
8.910000e+00	2.119996e+01
8.920000e+00	2.296667e+01
8.930000e+00	2.468784e+01
8.940000e+00	2.636922e+01
8.950000e+00	2.802618e+01
8.960000e+00	2.968458e+01
8.970000e+00	3.138145e+01
8.980000e+00	3.316514e+01
8.990000e+00	3.509418e+01
9.000000e+00	3.723279e+01
9.010000e+00	3.963791e+01
9.020000e+00	4.232577e+01
9.030000e+00	4.519159e+01
9.040000e+00	4.782911e+01
9.050000e+00	4.917264e+01
9.060000e+00	4.697729e+01
9.070000e+00	3.775009e+01
9.080000e+00	1.898305e+01
9.090000e+00	-5.825034e+00
9.100000e+00	-2.675141e+01
9.110000e+00	-3.700548e+01
9.120000e+00	-3.862077e+01
9.130000e+00	-3.661012e+01
9.140000e+00	-3.367392e+01
9.150000e+00	-3.062509e+01
9.160000e+00	-2.776878e+01
9.170000e+00	-2.523431e+01
9.180000e+00	-2.302438e+01
9.190000e+00	-2.109699e+01
9.200000e+00	-1.940653e+01
9.210000e+00	-1.791018e+01
9.220000e+00	-1.657008e+01
9.230000e+00	-1.535487e+01
9.240000e+00	-1.423921e+01
9.250000e+00	-1.320285e+01
9.260000e+00	-1.222981e+01
9.270000e+00	-1.130762e+01
9.280000e+00	-1.042675e+01
9.290000e+00	-9.580059e+00
9.300000e+00	-8.762325e+00
9.310000e+00	-7.969916e+00
9.320000e+00	-7.200436e+00
9.330000e+00	-6.452455e+00
9.340000e+00	-5.725262e+00
9.350000e+00	-5.018640e+00
9.360000e+00	-4.332662e+00
9.370000e+00	-3.667497e+00
9.380000e+00	-3.023229e+00
9.390000e+00	-2.399701e+00
9.400000e+00	-1.796356e+00
9.410000e+00	-1.212095e+00
9.420000e+00	-6.451199e-01
9.430000e+00	-9.278267e-02
9.440000e+00	4.485693e-01
9.450000e+00	9.837172e-01
9.460000e+00	1.518647e+00
9.470000e+00	2.060545e+00
9.480000e+00	2.617701e+00
9.490000e+00	3.199282e+00
9.500000e+00	3.814964e+00
9.510000e+00	4.474346e+00
9.520000e+00	5.186106e+00
9.530000e+00	5.956863e+00
9.540000e+00	6.789801e+00
9.550000e+00	7.683242e+00
9.560000e+00	8.629454e+00
9.570000e+00	9.614017e+00
9.580000e+00	1.061603e+01
9.590000e+00	1.160933e+01
9.600000e+00	1.256462e+01
9.610000e+00	1.345239e+01
9.620000e+00	1.424609e+01
9.630000e+00	1.492504e+01
9.640000e+00	1.547643e+01
9.650000e+00	1.589618e+01
9.660000e+00	1.618865e+01
9.670000e+00	1.636525e+01
9.680000e+00	1.644275e+01
9.690000e+00	1.644128e+01
9.700000e+00	1.638264e+01
9.710000e+00	1.628901e+01
9.720000e+00	1.618200e+01
9.730000e+00	1.608218e+01
9.740000e+00	1.600900e+01
9.750000e+00	1.598088e+01
9.760000e+00	1.601573e+01
9.770000e+00	1.613153e+01
9.780000e+00	1.634717e+01
9.790000e+00	1.668352e+01
9.800000e+00	1.716468e+01
9.810000e+00	1.781972e+01
9.820000e+00	1.868473e+01
9.830000e+00	1.980569e+01
9.840000e+00	2.124215e+01
9.850000e+00	2.307195e+01
9.860000e+00	2.539692e+01
9.870000e+00	2.834833e+01
9.880000e+00	3.208757e+01
9.890000e+00	3.678775e+01
9.900000e+00	4.255342e+01
9.910000e+00	4.915912e+01
9.920000e+00	5.531639e+01
9.930000e+00	5.703381e+01
9.940000e+00	4.590242e+01
9.950000e+00	1.414572e+01
9.960000e+00	-3.049729e+01
9.970000e+00	-5.052617e+01
9.980000e+00	-5.307558e+01
9.990000e+00	-4.826689e+01
1.000000e+01	-4.534857e+01


