"(No Title)"
	"2026-05-"	"4 15:31:57"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"REV2_Ang_Acc"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".MODEL_1.Last_Run.REV2_Ang_Acc.TIME"	".MODEL_1.Last_Run.REV2_Ang_Acc.Q"
8.250000e+00	-1.488547e+01
8.260000e+00	-1.480574e+01
8.270000e+00	-1.472143e+01
8.280000e+00	-1.463765e+01
8.290000e+00	-1.455954e+01
8.300000e+00	-1.449235e+01
8.310000e+00	-1.444142e+01
8.320000e+00	-1.441229e+01
8.330000e+00	-1.441083e+01
8.340000e+00	-1.444329e+01
8.350000e+00	-1.451655e+01
8.360000e+00	-1.463823e+01
8.370000e+00	-1.481700e+01
8.380000e+00	-1.506281e+01
8.390000e+00	-1.538725e+01
8.400000e+00	-1.580395e+01
8.410000e+00	-1.632897e+01
8.420000e+00	-1.698121e+01
8.430000e+00	-1.778269e+01
8.440000e+00	-1.875841e+01
8.450000e+00	-1.993519e+01
8.460000e+00	-2.133838e+01
8.470000e+00	-2.298390e+01
8.480000e+00	-2.486096e+01
8.490000e+00	-2.689691e+01
8.500000e+00	-2.889045e+01
8.510000e+00	-3.040016e+01
8.520000e+00	-3.060452e+01
8.530000e+00	-2.826496e+01
8.540000e+00	-2.214033e+01
8.550000e+00	-1.215751e+01
8.560000e+00	-5.398820e-01
8.570000e+00	9.107402e+00
8.580000e+00	1.456716e+01
8.590000e+00	1.621628e+01
8.600000e+00	1.561560e+01
8.610000e+00	1.400678e+01
8.620000e+00	1.204447e+01
8.630000e+00	1.004788e+01
8.640000e+00	8.170943e+00
8.650000e+00	6.476849e+00
8.660000e+00	4.983746e+00
8.670000e+00	3.691324e+00
8.680000e+00	2.592811e+00
8.690000e+00	1.680404e+00
8.700000e+00	9.478601e-01
8.710000e+00	3.914226e-01
8.720000e+00	9.855083e-03
8.730000e+00	-1.959728e-01
8.740000e+00	-2.237279e-01
8.750000e+00	-7.039818e-02
8.760000e+00	2.668566e-01
8.770000e+00	7.898397e-01
8.780000e+00	1.498486e+00
8.790000e+00	2.390112e+00
8.800000e+00	3.458806e+00
8.810000e+00	4.694997e+00
8.820000e+00	6.085263e+00
8.830000e+00	7.612401e+00
8.840000e+00	9.255792e+00
8.850000e+00	1.099206e+01
8.860000e+00	1.279601e+01
8.870000e+00	1.464182e+01
8.880000e+00	1.650443e+01
8.890000e+00	1.836102e+01
8.900000e+00	2.019258e+01
8.910000e+00	2.198539e+01
8.920000e+00	2.373247e+01
8.930000e+00	2.543479e+01
8.940000e+00	2.710243e+01
8.950000e+00	2.875552e+01
8.960000e+00	3.042504e+01
8.970000e+00	3.215335e+01
8.980000e+00	3.399399e+01
8.990000e+00	3.600953e+01
9.000000e+00	3.826445e+01
9.010000e+00	4.080559e+01
9.020000e+00	4.361320e+01
9.030000e+00	4.648588e+01
9.040000e+00	4.879167e+01
9.050000e+00	4.901646e+01
9.060000e+00	4.428452e+01
9.070000e+00	3.098774e+01
9.080000e+00	8.544512e+00
9.090000e+00	-1.610203e+01
9.100000e+00	-3.282998e+01
9.110000e+00	-3.873076e+01
9.120000e+00	-3.820861e+01
9.130000e+00	-3.558210e+01
9.140000e+00	-3.251995e+01
9.150000e+00	-2.950947e+01
9.160000e+00	-2.677233e+01
9.170000e+00	-2.437327e+01
9.180000e+00	-2.228532e+01
9.190000e+00	-2.046181e+01
9.200000e+00	-1.885748e+01
9.210000e+00	-1.743088e+01
9.220000e+00	-1.614655e+01
9.230000e+00	-1.497557e+01
9.240000e+00	-1.389471e+01
9.250000e+00	-1.288552e+01
9.260000e+00	-1.193351e+01
9.270000e+00	-1.102748e+01
9.280000e+00	-1.015892e+01
9.290000e+00	-9.321552e+00
9.300000e+00	-8.510882e+00
9.310000e+00	-7.723865e+00
9.320000e+00	-6.958592e+00
9.330000e+00	-6.214022e+00
9.340000e+00	-5.489743e+00
9.350000e+00	-4.785754e+00
9.360000e+00	-4.102260e+00
9.370000e+00	-3.439484e+00
9.380000e+00	-2.797498e+00
9.390000e+00	-2.176065e+00
9.400000e+00	-1.574490e+00
9.410000e+00	-9.914719e-01
9.420000e+00	-4.249494e-01
9.430000e+00	1.280622e-01
9.440000e+00	6.716160e-01
9.450000e+00	1.210942e+00
9.460000e+00	1.752486e+00
9.470000e+00	2.303861e+00
9.480000e+00	2.873687e+00
9.490000e+00	3.471310e+00
9.500000e+00	4.106359e+00
9.510000e+00	4.788080e+00
9.520000e+00	5.524381e+00
9.530000e+00	6.320595e+00
9.540000e+00	7.178050e+00
9.550000e+00	8.092714e+00
9.560000e+00	9.054210e+00
9.570000e+00	1.004554e+01
9.580000e+00	1.104371e+01
9.590000e+00	1.202131e+01
9.600000e+00	1.294898e+01
9.610000e+00	1.379836e+01
9.620000e+00	1.454524e+01
9.630000e+00	1.517207e+01
9.640000e+00	1.566956e+01
9.650000e+00	1.603708e+01
9.660000e+00	1.628187e+01
9.670000e+00	1.641754e+01
9.680000e+00	1.646219e+01
9.690000e+00	1.643657e+01
9.700000e+00	1.636257e+01
9.710000e+00	1.626201e+01
9.720000e+00	1.615599e+01
9.730000e+00	1.606451e+01
9.740000e+00	1.600650e+01
9.750000e+00	1.600005e+01
9.760000e+00	1.606294e+01
9.770000e+00	1.621334e+01
9.780000e+00	1.647070e+01
9.790000e+00	1.685690e+01
9.800000e+00	1.739761e+01
9.810000e+00	1.812418e+01
9.820000e+00	1.907592e+01
9.830000e+00	2.030325e+01
9.840000e+00	2.187170e+01
9.850000e+00	2.386708e+01
9.860000e+00	2.640121e+01
9.870000e+00	2.961643e+01
9.880000e+00	3.368175e+01
9.890000e+00	3.875912e+01
9.900000e+00	4.487699e+01
9.910000e+00	5.154256e+01
9.920000e+00	5.672259e+01
9.930000e+00	5.490301e+01
9.940000e+00	3.662070e+01
9.950000e+00	-4.317035e+00
9.960000e+00	-3.975190e+01
9.970000e+00	-5.320740e+01
9.980000e+00	-5.217991e+01
9.990000e+00	-5.043434e+01
1.000000e+01	-3.629779e+01


