t,frame,body,node,x,y,z,vx,vy,vz
3.0499999999997751,305,0,0,1.8395166974495556,-0.05981110169106825,-1.0227555447123216,6.7883320612299016,0.74107024802379473,7.6295154641284615
3.0499999999997751,305,0,1,1.9502485367489752,-0.050133255242031632,-1.1128904447924899,6.5619857063081302,0.82835083659488251,7.3849186930006754
3.0499999999997751,305,0,2,2.0676065579978116,-0.052556069186234337,-1.1975739581290308,6.4050275729729531,0.81440076762747604,7.2019708694858018
3.0499999999997751,305,0,3,2.1904601929889016,-0.064322160902528722,-1.2776121753796816,6.3217669951488604,0.71662060680058559,7.0887417601599587
3.0499999999997751,305,0,4,2.3175609717146259,-0.082748590944207862,-1.3539600639812919,6.308524318655194,0.55415842228291501,7.0444293047632822
3.0499999999997751,305,0,5,2.4475459406004845,-0.10534668526124032,-1.4277389916533463,6.3510190818996897,0.34783650266593424,7.0563437635449171
3.0499999999997751,305,0,6,2.5790681912927647,-0.13001108441393069,-1.5001205092455319,6.4268865927928411,0.11816636520242685,7.1024455527355199
3.0499999999997751,305,0,7,2.7110598526510841,-0.15526934960571764,-1.5720686868089977,6.5138089206987457,-0.11862629992705631,7.1599815009202308
3.0499999999997751,305,1,0,0.93551982076277695,-0.11795770096326279,-0.44652115847682938,4.6381082593949339,-0.36120904077060301,5.3752886631821299
3.0499999999997751,305,1,1,1.0273154827717212,-0.13108301112180448,-0.55577749407897858,4.9237913087494025,-0.35459779494463339,5.6168798405579432
3.0499999999997751,305,1,2,1.1261539939932601,-0.12767689174220923,-0.66277506208547432,5.0983509233536335,-0.32203166438225828,5.7580549924548681
3.0499999999997751,305,1,3,1.2393835071908403,-0.11542979098008013,-0.7595243811139174,5.1556161143362473,-0.25624038871988891,5.791921179555203
3.0499999999997751,305,1,4,1.3706507660313063,-0.10028942206429109,-0.84157908364096889,5.1019045914206096,-0.15530870348657663,5.7234214729235227
3.0499999999997751,305,1,5,1.5185029558325596,-0.08565380304049669,-0.90940785130738688,4.9600857879751086,-0.024581011137959796,5.5732223388498365
3.0499999999997751,305,1,6,1.6771351513805992,-0.072392316913291746,-0.96775366330873402,4.765602622586008,0.1246828028152456,5.3740249937985194
3.0499999999997751,305,1,7,1.8395166974495556,-0.05981110169106825,-1.0227555447123216,4.5536930954636841,0.28023286381924639,5.158579897859763
3.0499999999997751,305,2,0,0,0,0,0,0,0
3.0499999999997751,305,2,1,0.10988450758718911,-0.0024753330550653747,-0.091326517462276768,0.54196569482121149,-0.02858035980237586,0.62810566124778833
3.0499999999997751,305,2,2,0.22583819698574129,-0.010282228424512263,-0.17561921804041142,1.0704350500425741,-0.089819472788334409,1.2405698762014818
3.0499999999997751,305,2,3,0.3510219713634164,-0.023750825696247556,-0.24921480497356194,1.5189484754682705,-0.15153505123945937,1.7603699748930643
3.0499999999997751,305,2,4,0.48673351816484367,-0.042597824925279193,-0.310609336520968,1.8500474578143586,-0.19209375197069956,2.1440937921608065
3.0499999999997751,305,2,5,0.63172241454966827,-0.065725962970737989,-0.36125197758824124,2.0665415123731554,-0.20479086069559546,2.3949973873408048
3.0499999999997751,305,2,6,0.7826084525904965,-0.091417309527244528,-0.40506018596962678,2.2063467259442175,-0.19659911325079643,2.5570232257933823
3.0499999999997751,305,2,7,0.93551982076277695,-0.11795770096326279,-0.44652115847682938,2.3190541296974669,-0.18060452038530153,2.687644331591065
3.059999999999774,306,0,0,1.8432737397279186,-0.053279344976486592,-0.97932838155574997,6.230346580530882,0.83478435786002203,7.5582034318774234
3.059999999999774,306,0,1,1.951681530101665,-0.04263290116286652,-1.0722084202727782,5.9926508860319103,0.93956545612595277,7.3198481117017362
3.059999999999774,306,0,2,2.0676747724961668,-0.045132650561554223,-1.1593437527090069,5.8213162106454792,0.92723095331676708,7.1313499958920632
3.059999999999774,306,0,3,2.1901118764470304,-0.057832842169406679,-1.2414152226560895,5.7191704783398158,0.81999736343466623,7.0000012821690891
3.059999999999774,306,0,4,2.3176524329524786,-0.077847738169549763,-1.3193310890450194,5.6819421483861046,0.64123063299945859,6.9255989045412676
3.059999999999774,306,0,5,2.448736099919425,-0.10247361147454902,-1.3942731383271665,5.6959744021146239,0.41501943518660717,6.8978799481392903
3.059999999999774,306,0,6,2.5817428955827815,-0.12939768043016919,-1.467562209072891,5.7405398438773343,0.16402717408355255,6.8986285995640353
3.059999999999774,306,0,7,2.7153450918847728,-0.15698588941514588,-1.5403305183787426,5.7951860933717194,-0.094412422644238825,6.9089155673984877
3.059999999999774,306,1,0,0.94492715973000041,-0.11963141893063078,-0.41149627981431258,3.7270036857743234,-0.31895603904245534,4.8505030055365363
3.059999999999774,306,1,1,1.0402643791815434,-0.13256689998210675,-0.51771744197401726,4.1404522588088319,-0.32473338770817872,5.2316667229654747
3.059999999999774,306,1,2,1.1413421262847798,-0.12870774377736383,-0.62257008338069075,4.4237565822759324,-0.30508150909955412,5.4873587746059549
